runtime,rating,votes,gross_earn,director_avg_earn,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
93.0,6.5,32377.0,28.0,47.62552000754145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
122.0,6.4,30419.0,43.86,156.35148148148147,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111.0,7.5,30064.0,9.18,9.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,7.1,26255.0,0.16,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,6.7,32102.0,35.42,28.923333333333332,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158.0,8.0,34905.0,28.0,3.595,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0,5.0,30278.0,28.0,47.62552000754145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,7.0,28416.0,12.29,12.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127.0,7.2,33898.0,28.2,20.732,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,7.2,29938.0,33.83,27.645999999999997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,7.7,27279.0,4.89,4.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,7.5,31032.0,44.47,44.47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,6.3,31463.0,75.78,102.38857142857144,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,7.3,28277.0,28.0,1.52,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,6.5,33566.0,0.44,0.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80.0,6.3,36280.0,21.29,42.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,7.4,33681.0,0.39,0.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102.0,7.5,56756.0,28.0,47.62552000754145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97.0,5.2,25605.0,28.0,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.0,6.8,25471.0,0.97,4.693333333333333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.8,26294.0,26.53,56.88333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,6.2,35619.0,29.41,36.47,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,5.0,28263.0,14.01,14.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
119.0,7.0,31177.0,35.11,63.708000000000006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,7.2,33876.0,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
92.0,4.8,26300.0,0.02,11.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
259.0,7.6,29328.0,10.77,10.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83.0,5.5,25820.0,8.33,45.542,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,7.2,34795.0,28.0,19.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
135.0,8.2,36221.0,0.04,0.04,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,7.6,35270.0,0.08,5.49,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
115.0,7.4,30503.0,28.0,47.62552000754145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,6.7,35244.0,0.05,3.3975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,5.9,29370.0,43.88,43.88,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84.0,4.3,31292.0,11.57,11.57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,6.8,28420.0,38.02,58.916666666666664,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157.0,7.6,34652.0,0.7,7.823333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
84.0,5.0,27302.0,15.03,15.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86.0,5.9,28248.0,14.16,14.16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
118.0,6.7,35391.0,28.0,47.62552000754145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
113.0,5.8,28824.0,31.05,58.093999999999994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98.0,6.8,25577.0,6.58,27.137272727272727,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,5.4,28595.0,53.41,89.2188888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,8.2,49517.0,0.98,0.98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118.0,6.6,25800.0,34.74,34.74,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102.0,6.3,33656.0,25.2,42.31818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,5.6,31817.0,9.42,18.83133333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
97.0,7.1,25738.0,2.51,2.51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,5.8,30285.0,47.41,47.41,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,6.6,29146.0,14.3,44.397000000000006,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158.0,5.0,34742.0,4.83,5.07,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,5.6,33952.0,28.0,41.54333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,6.3,34993.0,25.0,39.91428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122.0,7.3,28583.0,17.38,17.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98.0,7.1,40474.0,4.05,34.440000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
96.0,6.6,32678.0,91.26,45.695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85.0,7.1,28973.0,28.0,4.07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,6.4,26781.0,25.28,25.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,6.5,43968.0,0.81,0.63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,6.7,27930.0,3.57,3.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134.0,7.0,28256.0,5.53,51.69,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97.0,4.7,37446.0,84.5,94.58666666666666,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,6.7,27550.0,1.57,1.0050000000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.0,6.5,27080.0,4.84,14.241666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,7.2,28671.0,28.0,47.62552000754145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,6.4,27100.0,0.07,0.21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,4.3,27847.0,26.76,26.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,7.4,27858.0,1.07,1.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,7.0,33223.0,57.78,20.623333333333335,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93.0,6.0,25590.0,4.92,4.92,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107.0,3.5,24525.0,10.98,10.98,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91.0,5.3,28126.0,28.0,47.62552000754145,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102.0,6.2,29980.0,28.0,17.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
96.0,6.1,32496.0,12.4,36.93125,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.7,29945.0,27.4,27.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,7.5,29384.0,10.56,14.241666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,6.6,29909.0,17.37,32.215714285714284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105.0,6.0,25207.0,1.31,64.570625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
93.0,6.9,28528.0,71.62,56.779999999999994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,6.9,28732.0,6.16,6.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.0,7.7,29829.0,1.05,1.05,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
99.0,6.4,24884.0,16.93,20.705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,7.0,55345.0,2.68,1.445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,5.6,31233.0,72.78,60.415,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.4,30475.0,0.06,15.069999999999999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,6.1,24574.0,0.17,0.17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
109.0,7.6,31528.0,119.29,119.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.9,33660.0,54.22,54.22,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108.0,7.5,31830.0,47.74,83.66625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99.0,6.2,30590.0,0.01,8.100000000000001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.0,8.0,46405.0,0.18,0.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,6.9,27584.0,4.44,16.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,6.9,28805.0,95.46,95.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,6.5,36780.0,17.19,45.542,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
116.0,6.4,25637.0,16.07,29.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
117.0,5.5,27718.0,31.99,63.43666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.1,25292.0,22.43,28.75714285714286,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128.0,7.9,33701.0,28.0,47.62552000754145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.0,5.2,37304.0,19.17,19.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
168.0,7.1,33006.0,2.1,2.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.0,6.6,33231.0,2.43,3.7249999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,5.9,42975.0,28.0,17.490000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133.0,7.8,31252.0,28.0,8.870000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120.0,7.5,42558.0,30.0,11.666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
103.0,6.3,28601.0,0.01,0.01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,5.6,27452.0,45.25,40.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133.0,7.2,31319.0,51.25,76.08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,5.2,24729.0,7.56,7.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
142.0,7.4,32538.0,25.97,23.296666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,7.3,26634.0,24.79,30.485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.3,24137.0,10.28,18.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,7.4,25069.0,0.4,1.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141.0,7.1,27961.0,8.32,17.564999999999998,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,6.8,29835.0,7.88,5.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.0,6.1,26726.0,0.52,4.693333333333333,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,5.3,44301.0,7.19,18.666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105.0,6.0,25985.0,77.27,55.695,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,6.5,31869.0,38.36,46.906666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132.0,5.5,34532.0,2.35,5.265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,5.3,27198.0,15.59,15.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,6.6,32387.0,36.47,38.349999999999994,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,7.2,29027.0,11.54,5.92,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87.0,7.4,27603.0,1.38,1.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,7.5,37814.0,28.0,47.62552000754145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
124.0,5.7,28291.0,10.02,41.77916666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,6.8,29209.0,49.11,51.83642857142858,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,5.3,26555.0,13.85,28.923333333333332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134.0,7.3,25191.0,7.5,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,7.7,30662.0,0.23,0.51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.0,5.8,28943.0,0.59,15.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,7.2,29604.0,9.71,56.315,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99.0,5.8,27193.0,91.44,71.56,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,6.7,26649.0,0.5,0.255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123.0,7.3,32395.0,36.73,24.395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.0,7.0,45498.0,2.44,47.26777777777777,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.0,7.3,33746.0,17.31,52.91857142857143,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,6.3,24282.0,1.0,16.86909090909091,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,7.8,36406.0,1.67,1.67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,7.2,29578.0,7.94,35.675,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,6.2,24146.0,8.82,46.812222222222225,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,7.1,25335.0,4.22,5.105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,6.1,23119.0,9.5,58.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,6.9,28174.0,13.45,24.72,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.0,5.7,29284.0,23.69,36.15714285714286,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,6.6,30309.0,10.85,17.044999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
125.0,8.1,32604.0,2.6,14.788,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
123.0,7.2,28598.0,59.71,71.56,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,4.0,26136.0,18.87,39.666000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87.0,4.7,36571.0,15.12,10.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91.0,7.6,29350.0,28.0,47.62552000754145,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,8.1,30171.0,28.0,51.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128.0,6.1,24735.0,7.22,23.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118.0,7.4,24885.0,21.21,45.15625,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98.0,6.7,24664.0,0.35,0.21,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,6.4,28579.0,0.03,0.365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,6.7,26655.0,0.17,17.545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,6.7,52106.0,1.17,1.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
76.0,6.5,30523.0,24.65,24.65,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,3.4,29034.0,3.79,3.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.0,6.0,29144.0,35.62,50.799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
106.0,7.0,31743.0,5.35,5.35,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,7.4,30401.0,51.72,51.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.0,7.9,29656.0,28.0,47.62552000754145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74.0,6.8,26958.0,18.12,18.12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,5.6,26670.0,28.0,47.62552000754145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,7.0,28160.0,19.0,41.8425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
113.0,6.1,107913.0,77.04,72.28333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
136.0,7.1,27111.0,29.71,79.905,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,8.1,32876.0,28.0,47.62552000754145,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,7.2,29242.0,48.23,27.095,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,6.6,29267.0,0.69,0.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.0,4.6,23191.0,2.63,18.183333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
89.0,5.8,25797.0,57.01,57.01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,6.1,38692.0,3.59,3.59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
120.0,6.6,31969.0,2.01,8.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.0,6.3,27024.0,5.03,14.241666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.9,31247.0,28.0,47.62552000754145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127.0,6.8,38134.0,12.19,12.19,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106.0,5.6,40064.0,0.05,19.93,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,5.1,29991.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0,7.6,34884.0,28.0,4.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
88.0,6.5,28782.0,0.04,0.035,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,5.8,24986.0,18.88,78.36454545454545,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,7.3,34209.0,28.0,47.62552000754145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,8.0,36645.0,28.0,47.62552000754145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,7.4,26841.0,28.0,24.395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96.0,4.8,28294.0,20.38,29.225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
105.0,5.6,26712.0,30.63,35.406666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,7.9,30499.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,7.0,25670.0,0.77,12.564,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,6.7,22613.0,28.0,47.62552000754145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
126.0,6.9,24173.0,17.87,9.914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.0,4.8,42701.0,26.58,26.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
108.0,7.7,30731.0,17.55,30.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,7.9,29045.0,28.0,0.17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,7.2,26909.0,28.0,47.62552000754145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,6.4,25049.0,0.14,57.68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
94.0,7.2,27604.0,11.74,61.974000000000004,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109.0,6.1,28139.0,30.04,55.620000000000005,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,7.2,28294.0,3.96,27.0975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107.0,7.4,48791.0,1.78,1.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97.0,7.6,29129.0,28.0,11.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96.0,5.6,25103.0,28.0,111.66499999999999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,7.7,29250.0,28.0,15.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126.0,6.2,32520.0,4.63,4.63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,5.1,30162.0,1.16,24.498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
96.0,8.0,38150.0,28.0,1.3059999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,7.6,25596.0,3.75,4.933333333333334,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.9,42150.0,4.69,4.69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,3.8,25924.0,4.42,48.9375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.0,6.7,23035.0,0.86,0.86,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87.0,8.1,46156.0,0.14,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108.0,6.2,26986.0,28.0,19.855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93.0,3.6,37922.0,39.18,48.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,5.5,30694.0,12.53,12.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
